mu,gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,gamma7,gamma8,gamma9,gamma10,gamma11,gamma12,gamma13,gamma14,gamma15,gamma16,gamma17,gamma18,gamma19,gamma20
52.311,0.0005825040181462514,0.0005454971141801899,0.00021609451350869293,0.0005776096824313212,0.00045328718890519707,0.0005809590084487757,0.0005366844560189026,0.0005827761527314445,0.0005622997152871737,0.0005813681625367068,0.000572620058603967,0.0005835976100927089,0.0005767289616987137,0.0005818890562476046,0.0005767379989453822,0.0005823819670359898,0.0005779489238877623,0.0005818898795111974,0.0005789745988875813,0.0005812803953636856
55.4266,0.0005365482106061681,0.0005028432837327667,0.00018946194521807192,0.0005301874187839563,0.000410522992900228,0.000532874707300783,0.0004919604401211405,0.0005352003788105453,0.0005184300836080083,0.0005332273578959558,0.0005241672916029894,0.0005337056145481055,0.0005271748646327464,0.0005342595124913251,0.0005321073519108747,0.0005343502692677713,0.0005331462000096701,0.0005342733696656415,0.0005306408967320591,0.0005352136221242111
58.7279,0.00048787574128583965,0.00045648887382294576,0.00016186336876726948,0.00048495181229844575,0.00036510836775637586,0.0004875854148684081,0.00044327845837744664,0.0004889854915762042,0.000468315089395492,0.000488442920186288,0.0004794687830801706,0.0004899691693463725,0.0004842057997521186,0.0004896235260605283,0.0004829558839030336,0.0004901081931093574,0.0004842633109639645,0.0004891380567791801,0.0004863500956620483,0.0004892928450271014
62.2257,0.00044775464558620897,0.00041796359975361844,0.00013830018049113118,0.00044365208057243235,0.0003246451997821867,0.00044601413609189134,0.00040089236220497003,0.0004470908871873928,0.0004276269505989263,0.00044675317179669285,0.0004359644512051759,0.00044724182153571833,0.00043929833969209246,0.00044613675736884654,0.00044538573066646827,0.00044876908124873497,0.00044662303687574757,0.00044702443395062686,0.00044222064955758123,0.00044887210627660244
65.9319,0.0004078152921201033,0.0003844754622179702,0.00012220076204815563,0.0004074931599000288,0.0002947749677536608,0.00041065668218432804,0.00036684700114676476,0.00041244902975062656,0.000391489160660119,0.00041151409611332263,0.00040144355324158457,0.0004131147491237652,0.0004061246040950778,0.00041241785899212113,0.0004065589455937448,0.00041273597748978303,0.000407056213855767,0.00041226283757020887,0.00041004964300522345,0.0004134755454793996
69.8588,0.00037180115646549193,0.00034584887915339966,0.00010209925068744282,0.00036967410777267345,0.0002574112315580101,0.0003725685820615296,0.0003263518251192389,0.00037307570009095526,0.0003511326280149972,0.00037385985306469753,0.00036158952486078905,0.0003746994864364769,0.00036634990802596906,0.00037429275837332727,0.00036735817430490534,0.0003747577723698071,0.00036758297377813607,0.00037184630309221344,0.0003702077917616678,0.00037398537003422176
74.0196,0.00033496052507825424,0.0003091754000370459,8.610692295673025e-05,0.00033243800445617285,0.00022564330419801357,0.00033498965285721,0.0002903755372727024,0.00033706353872780425,0.00031372326402487826,0.00033572301790508785,0.0003238892091132926,0.00033754145067710725,0.0003289948029423292,0.0003357191697920377,0.00032991360358619045,0.000337144826616635,0.0003313262944099064,0.0003363373532433481,0.00033198210886993486,0.0003372344111016315
78.4282,0.00030226105464812035,0.0002811519637600209,7.26328523200263e-05,0.0003009209774683495,0.0001981136587670762,0.00030388464368247796,0.00025963858908906287,0.0003048634433242355,0.0002827218167570085,0.0003049861088266548,0.0002921077576441786,0.0003053119925789105,0.0002969374888222605,0.00030510789624435346,0.00029954926270364055,0.00030558439243448293,0.00030062119136481456,0.00030486749764734164,0.0003020079169630515,0.00030608791113558
83.0994,0.00028377104838725643,0.00026277722323693237,6.508236916738388e-05,0.00027954626890891595,0.00018152751545284516,0.0002825138401913267,0.00024076569244842102,0.0002835356134880499,0.00026334764866972306,0.0002826404295125589,0.00027263219771357915,0.0002839695377231207,0.0002771031490847298,0.00028289104291260924,0.000279973537061496,0.0002837541528634719,0.0002813114728316265,0.000283231899927404,0.00028022520055351265,0.0002837655185285228
88.0488,0.0002504278490261972,0.00023222873544388376,5.227051153099293e-05,0.0002471065578248456,0.00015340059041393125,0.0002494621387981821,0.00020895074247347578,0.0002499381689162501,0.00023116245743521404,0.00024943482171571363,0.00023981520963474632,0.0002500635542749545,0.00024379946299100873,0.0002491029621988767,0.0002473477821466214,0.00024996517865048514,0.0002484831595829762,0.00024828183045383465,0.000247684161352978,0.00025016519318665884
93.293,0.00022943155856657696,0.00021275937369681766,4.615438647936561e-05,0.00022730630995252416,0.00013830287582745508,0.0002301215305528849,0.000189750765789199,0.00023111444465188645,0.000210245351517083,0.00023150947464188837,0.00021914877327078427,0.00023181782747968288,0.00022368985285614078,0.00023157031799353166,0.00022541956601791036,0.00023226086330420222,0.00022670143310804297,0.000230996767357214,0.00022831988349861774,0.00023254907737611523
98.8496,0.0002101645986211971,0.00019321997711629075,3.9281495994601055e-05,0.00020624959605606983,0.0001217432416837918,0.0002088564041873489,0.00017010396630196895,0.00020980079995449734,0.00018985662804780324,0.0002095441738722715,0.0001983058237217004,0.00020981521186468982,0.00020259080011929433,0.00020907456890096156,0.00020503985521521656,0.0002104383991770448,0.00020640829758617688,0.00020993060406636238,0.0002066239067278221,0.00021010301354250864
104.737,0.00018567096071483982,0.0001705517669729123,3.168977211873104e-05,0.0001832485068270594,0.00010280576624975974,0.0001849235569737219,0.00014756330232646396,0.00018564885834202352,0.0001665503041960581,0.0001858806083485351,0.0001748625658185921,0.00018617249280870781,0.00017916673282577318,0.00018552221455363303,0.00018110196125112647,0.0001866856717455269,0.00018253243979936097,0.0001861571393540102,0.00018306214247601227,0.00018667492184363036
110.975,0.0001677959747738969,0.00015304911125463578,2.673903266961431e-05,0.00016427730222548251,8.923712329752173e-05,0.00016651216070714603,0.0001299958852365376,0.00016780381483668422,0.00014781972999476992,0.00016756017420197595,0.00015546073713290534,0.00016796284460687076,0.00015949486352616744,0.0001678828718151881,0.00016218687145497143,0.00016813421762731562,0.00016363423630360633,0.00016778662936331958,0.0001650025092117599,0.00016852957532758028
117.585,0.000151817831457934,0.00013958505294331085,2.285081147608649e-05,0.00014930122190543883,7.876650034549503e-05,0.00015142351657871573,0.00011723857763380954,0.00015188036958477526,0.0001343523373043197,0.0001516959311610092,0.00014178418272519614,0.00015234491942696886,0.00014549006779646215,0.00015211041122505326,0.00014771534635498747,0.00015256386795080843,0.00014910357456704508,0.000152352671935974,0.00014971231973832775,0.00015255335856281728
124.588,0.00013373466531265994,0.00012074745017589808,1.8279641573293026e-05,0.00013060232903986554,6.538193910550127e-05,0.0001323580282761375,9.951275647180103e-05,0.00013342186109013428,0.00011525737510555154,0.0001333821117785842,0.0001224202595133754,0.0001342860056126076,0.00012615746054495211,0.0001334593007241815,0.00012801954982964088,0.00013420525841539754,0.00012946409115755333,0.00013413701759602766,0.00013036693722854182,0.0001343887309608714
132.009,0.00012083756792315674,0.00011099922059901297,1.5538849267314083e-05,0.00011817838671142688,5.731971475733195e-05,0.00011991307359621466,8.935805043954048e-05,0.00012036063825099277,0.00010478415447866322,0.00011996804668230075,0.00011137014972238945,0.00012047929927259978,0.00011459923405338998,0.00011995568537892947,0.00011709267195298605,0.00012084345668234943,0.00011828967015948143,0.00011990463361230479,0.0001180231924093256,0.00012033996499151591
139.871,0.0001070265132895114,9.796151370020071e-05,1.2734338934207811e-05,0.00010481762867578356,4.8402650011157734e-05,0.00010677915819015567,7.681646850266869e-05,0.00010748628849192383,9.085734787327652e-05,0.0001073381636134525,9.731529747257897e-05,0.00010777629080640151,0.00010064127314898168,0.00010754382958934745,0.0001026255333149469,0.00010778565249814868,0.00010391870612256015,0.00010769400322718767,0.00010487508740230619,0.00010796211866913029
148.202,9.523232696746008e-05,8.778848122436879e-05,1.0718737539077896e-05,9.456074329613967e-05,4.184592256863975e-05,9.576182235120926e-05,6.768204221592309e-05,9.664242802149627e-05,8.080236294671075e-05,9.672875423532263e-05,8.684096677551618e-05,9.714842226083571e-05,8.993528695193984e-05,9.65302182281037e-05,9.196098309217319e-05,9.695684173414916e-05,9.323028128117225e-05,9.684531541085062e-05,9.387678008135469e-05,9.70045929955853e-05
157.029,8.270754565282978e-05,7.627274960434616e-05,8.182711122023633e-06,8.100715840852828e-05,3.344437255998503e-05,8.202510519175395e-05,5.6261120689173135e-05,8.238137891422546e-05,6.864726035118104e-05,8.246556908365813e-05,7.440349345731338e-05,8.292038807979734e-05,7.726013978938688e-05,8.230440406255563e-05,7.93274534566231e-05,8.272772122290888e-05,8.042555013576044e-05,8.246706005053053e-05,8.043336531642839e-05,8.295471246959465e-05
166.382,7.451517579896882e-05,6.836652900304278e-05,7.077343086896844e-06,7.356598578297786e-05,2.9397960079427126e-05,7.444305764775112e-05,4.9904622544064715e-05,7.542317768642528e-05,6.115959428791241e-05,7.515021341022868e-05,6.657685741747631e-05,7.58268235456428e-05,6.935983680332918e-05,7.534934165366326e-05,7.092863056927224e-05,7.517731439307944e-05,7.196367666688603e-05,7.54625612253604e-05,7.273266375889219e-05,7.57333561911898e-05
176.291,6.715279683245422e-05,6.120271018091574e-05,5.859337009994218e-06,6.527500604922194e-05,2.4956488539264147e-05,6.658350718367858e-05,4.328311202866721e-05,6.686684279196896e-05,5.371294746457267e-05,6.750914110454178e-05,5.891950146997783e-05,6.74380099559563e-05,6.157526848852447e-05,6.750217691706968e-05,6.293229330952185e-05,6.742398958348674e-05,6.394485094992334e-05,6.700176110327499e-05,6.5357867838304e-05,6.811300027457149e-05
186.791,5.778364248464279e-05,5.324417215991276e-05,4.665852305389727e-06,5.75623861106173e-05,2.0523516004005295e-05,5.8144007905859416e-05,3.6542410226194326e-05,5.870734781349739e-05,4.601813669396863e-05,5.8718277813710644e-05,5.0726665207272954e-05,5.9299265963310636e-05,5.3142033294044585e-05,5.899300716913399e-05,5.468485014501955e-05,5.913124525653391e-05,5.5645212087402186e-05,5.8949893279486046e-05,5.615833511582051e-05,5.913711201581717e-05
197.917,5.146896944398673e-05,4.735176532647162e-05,3.7916932825801647e-06,5.05414627406142e-05,1.7171418723355477e-05,5.12796877578732e-05,3.1401898420522134e-05,5.154883179648789e-05,4.0214797578360675e-05,5.163246520308201e-05,4.474750990144177e-05,5.1754034092631726e-05,4.708741887101142e-05,5.151123060256869e-05,4.846804416177245e-05,5.1873823739825506e-05,4.938432655888539e-05,5.171315457990767e-05,4.990054608984736e-05,5.175734490972154e-05
209.705,4.535892321604744e-05,4.1558802635705604e-05,3.0893529292904402e-06,4.40014396868805e-05,1.4356129269827262e-05,4.492654987643525e-05,2.6890663194470872e-05,4.54315432425748e-05,3.49246801909761e-05,4.535461001455901e-05,3.9018012506816985e-05,4.5433947579155444e-05,4.1084987811582194e-05,4.541156732017025e-05,4.23064061605305e-05,4.55283746419985e-05,4.304290088747002e-05,4.546658728236821e-05,4.351697266766147e-05,4.551947763580289e-05
222.195,3.8449371898080674e-05,3.527769318900667e-05,2.359915991652067e-06,3.7746594928272134e-05,1.1317710615876368e-05,3.8452681822886586e-05,2.1842264534620282e-05,3.870571287489425e-05,2.893708256861894e-05,3.863264192194147e-05,3.277445188083517e-05,3.893853668489452e-05,3.477393741915459e-05,3.8720081945607325e-05,3.5925764014484123e-05,3.8838532715714446e-05,3.665605604730267e-05,3.866137387965831e-05,3.70417529103429e-05,3.892649646553513e-05
235.429,3.391555388349936e-05,3.1044487149617604e-05,1.937152676108581e-06,3.340351300587661e-05,9.478381051868253e-06,3.3933649642802845e-05,1.8631015427929125e-05,3.42160365269271e-05,2.4975624808993766e-05,3.4283157826166304e-05,2.848094769399456e-05,3.453655343008166e-05,3.034526726227207e-05,3.450654557823553e-05,3.140580376158386e-05,3.4533576832905554e-05,3.209475498743666e-05,3.451620455295173e-05,3.2607165769512234e-05,3.4601570270183014e-05
249.451,2.886524618716897e-05,2.66705731722862e-05,1.5067320479948965e-06,2.881722640090688e-05,7.565856245656117e-06,2.914364239925051e-05,1.5252089060138656e-05,2.9594453737233812e-05,2.0799699181140843e-05,2.942219022950658e-05,2.3953874718804404e-05,2.9848137990982023e-05,2.5662686866129267e-05,2.9581401782345943e-05,2.662339254993899e-05,2.9743424520670447e-05,2.723091023720278e-05,2.9691129411484178e-05,2.7583444374191995e-05,2.97383452767228e-05
264.308,2.5326758648378518e-05,2.2917467675586708e-05,1.1872644571949662e-06,2.4951631985011926e-05,6.100444027461474e-06,2.53380713061137e-05,1.2596447324517416e-05,2.5763750320592035e-05,1.749238841992815e-05,2.5804361589478434e-05,2.0383789720892495e-05,2.5953007638746972e-05,2.1990105081564087e-05,2.5908453337503015e-05,2.2907424408939697e-05,2.5947313300562333e-05,2.3506476337054458e-05,2.590002895566274e-05,2.396984172436013e-05,2.593513912292368e-05
280.05,2.229751166187621e-05,2.053288742653775e-05,9.595677194932593e-07,2.178939986470119e-05,5.048049215887613e-06,2.2269095165982506e-05,1.0700255814176383e-05,2.2544067569444787e-05,1.5146377637023283e-05,2.2539246027008217e-05,1.7824054206974783e-05,2.2723538848879148e-05,1.9309537674673462e-05,2.2648413952160114e-05,2.0189357863464898e-05,2.269468923477729e-05,2.0721356082312044e-05,2.266204997919363e-05,2.1034575038558094e-05,2.266727468681605e-05
296.73,1.904912453753516e-05,1.737780705781162e-05,7.396102948115326e-07,1.8585115059876224e-05,3.991105906971673e-06,1.898326644395621e-05,8.692993177486478e-06,1.9195967134288678e-05,1.2565832332364714e-05,1.9199116216473697e-05,1.4972550979808612e-05,1.935384413693306e-05,1.632535649245202e-05,1.928419811331212e-05,1.7107112218752957e-05,1.9310367014040036e-05,1.7583600585904943e-05,1.9271332905614228e-05,1.795916958567096e-05,1.943125252695565e-05
314.404,1.6767439659365545e-05,1.4912660393467955e-05,5.746221764598601e-07,1.6139442874432425e-05,3.1537575280293737e-06,1.6472944420268468e-05,7.003645493531007e-06,1.6606393741784182e-05,1.0291669155702552e-05,1.681613270251988e-05,1.241455624748008e-05,1.688325754949531e-05,1.366825648462414e-05,1.68748523888104e-05,1.4444028692900043e-05,1.6892903183152122e-05,1.4920537056227941e-05,1.6916884051472746e-05,1.523775710668597e-05,1.6963518517941013e-05
333.129,1.3981018562599083e-05,1.2841356085526199e-05,4.3248453914809044e-07,1.3688672006688404e-05,2.4383007732443624e-06,1.3993363707966384e-05,5.606701591471575e-06,1.4155485961880345e-05,8.485063838342623e-06,1.4144477589662662e-05,1.0427592867182114e-05,1.4270320613362133e-05,1.1590356453346289e-05,1.4212179016098168e-05,1.2303518602194592e-05,1.4244854169251736e-05,1.2724779403277065e-05,1.4272745643408e-05,1.2968163347314343e-05,1.4290052146795437e-05
352.971,1.2612135562083254e-05,1.128143994629798e-05,3.593046391180688e-07,1.2206575253675574e-05,2.045359273601814e-06,1.24768511184456e-05,4.746793433736132e-06,1.2599046480855495e-05,7.240824437057049e-06,1.276127155801209e-05,8.963046997259442e-06,1.2755617418315048e-05,1.002680641219298e-05,1.279359604891883e-05,1.0696026284491785e-05,1.2831840901877554e-05,1.1110316817381839e-05,1.2816386342195681e-05,1.1395959988605441e-05,1.2970057042376271e-05
373.994,1.0608640862266882e-05,9.679985064017069e-06,2.798842494057908e-07,1.0418873935006591e-05,1.6316172090034417e-06,1.066886075669595e-05,3.892706378853863e-06,1.0809994657659887e-05,6.074228041570117e-06,1.081004445354737e-05,7.634725275094224e-06,1.0885582462817385e-05,8.60319906436093e-06,1.0865110699718028e-05,9.166533986017188e-06,1.094611732460241e-05,9.520892410623406e-06,1.0878422845479361e-05,9.767094385987493e-06,1.0921741590004253e-05
396.269,9.38151684792813e-06,8.524201448938633e-06,2.2230990292131718e-07,9.107010330900087e-06,1.315517377622264e-06,9.307156069742198e-06,3.194967529969677e-06,9.425281304981945e-06,5.070533233484758e-06,9.450800034384399e-06,6.458830308749273e-06,9.531344193223738e-06,7.349616743359501e-06,9.508547517999935e-06,7.897437175292316e-06,9.513923029493335e-06,8.239541982913332e-06,9.469991802694323e-06,8.455918416890805e-06,9.512590243745118e-06
419.871,8.20127732721818e-06,7.40010894057284e-06,1.799043854646902e-07,8.01496967923891e-06,1.0774896643873766e-06,8.225906843936583e-06,2.656096131305686e-06,8.2639454189723e-06,4.274742551924794e-06,8.332738505626378e-06,5.5109472150812685e-06,8.368826073551098e-06,6.31936108453698e-06,8.40833487735361e-06,6.795787628420098e-06,8.419626743768771e-06,7.106815480492829e-06,8.385240584121532e-06,7.383356151084499e-06,8.470707476549517e-06
444.878,6.693808009531723e-06,6.253778370805038e-06,1.3440784558177112e-07,6.751780648424984e-06,8.22807813770125e-07,6.905123382033652e-06,2.084053037143165e-06,6.969626065022564e-06,3.438109184235442e-06,6.983240038008387e-06,4.510059312289484e-06,7.00793475275453e-06,5.2304580955324435e-06,6.970182930183516e-06,5.674017777467532e-06,7.004581106931961e-06,5.95548963393408e-06,7.001454420026527e-06,6.1635327902478385e-06,7.0129062417036695e-06
471.375,5.983542554555338e-06,5.4651818511861e-06,1.0617762881739312e-07,5.837325319586985e-06,6.590087191532287e-07,5.994717089759151e-06,1.7013249821187452e-06,6.0336426487774685e-06,2.8610971519299646e-06,6.047752645846994e-06,3.808067039163674e-06,6.083827630753084e-06,4.462774278467973e-06,6.069559820507837e-06,4.88732438380607e-06,6.109251707934433e-06,5.15551171939349e-06,6.087574070079001e-06,5.32189871541428e-06,6.100050848669893e-06
499.451,4.91920675611955e-06,4.446890655744775e-06,7.992921822331423e-08,4.867629368076714e-06,5.037552627214524e-07,4.900397401245334e-06,1.3245408630968818e-06,4.981368287228094e-06,2.2663539183068546e-06,5.024698835817029e-06,3.0571494731467088e-06,5.075279380845195e-06,3.614543111765978e-06,5.017495277798816e-06,3.9766376629795985e-06,5.084731195076225e-06,4.207644015609718e-06,5.035156711231911e-06,4.369186036253898e-06,5.152213998615758e-06
529.198,4.003432267911828e-06,3.6274919180845946e-06,5.599000553326065e-08,4.052650518939067e-06,3.5813321475682267e-07,4.035905304583153e-06,9.64826111842769e-07,4.092157466255525e-06,1.6951539795417929e-06,4.093898538510813e-06,2.340434146591089e-06,4.2032952279688725e-06,2.816503511896221e-06,4.1768343667858635e-06,3.139089978063496e-06,4.259518817135292e-06,3.3512893538512196e-06,4.142676240587736e-06,3.4900233758911136e-06,4.2135745366479435e-06
560.717,3.244513963231175e-06,2.942383527314943e-06,4.131113356102078e-08,3.3212646668212203e-06,2.6852106798814067e-07,3.3237585327306847e-06,7.371017947364812e-07,3.389994944839269e-06,1.3188968484479955e-06,3.386388133782175e-06,1.8504205412942918e-06,3.5331876656218593e-06,2.2545906146489086e-06,3.4695860984051697e-06,2.5329122008491875e-06,3.524334141356997e-06,2.7207864691945836e-06,3.491494425302875e-06,2.8363564226729268e-06,3.5195185531918705e-06
594.113,3.087402339195759e-06,2.794893017014035e-06,3.4927150622166406e-08,3.0079969129847347e-06,2.2946863587907877e-07,3.0681447475417124e-06,6.396540692361761e-07,3.100678393338867e-06,1.1634148137882133e-06,3.1178687490527874e-06,1.6532433075210527e-06,3.133245344742934e-06,2.0332391694910525e-06,3.1423518294831318e-06,2.302477954347025e-06,3.1292860207714094e-06,2.4820136078677213e-06,3.146558677244803e-06,2.5972392775243925e-06,3.1520403619004844e-06
629.499,2.659627927739239e-06,2.3922366165626992e-06,2.7850226371908808e-08,2.546864620785066e-06,1.8453758749806503e-07,2.628765684209003e-06,5.209778800171628e-07,2.6790990808607235e-06,9.609422853525639e-07,2.666907371957284e-06,1.383452543478654e-06,2.704013047507158e-06,1.7176760500058738e-06,2.6889568307840212e-06,1.9534642406540233e-06,2.710971833360896e-06,2.11431325838928e-06,2.7062069128698996e-06,2.2263452002915104e-06,2.7122666961169182e-06
666.992,2.233731641224467e-06,1.967730673040993e-06,1.9640049115707452e-08,2.165348382728716e-06,1.3230108160057796e-07,2.211505979802084e-06,3.8124459841347537e-07,2.2631069505101192e-06,7.188700307877033e-07,2.2748473661908584e-06,1.0559709965665934e-06,2.2804707297018897e-06,1.3366937396720509e-06,2.2919345486922783e-06,1.5493180653154346e-06,2.3013548998062603e-06,1.6994031153258548e-06,2.299286981494121e-06,1.8006556283559749e-06,2.2953421779195325e-06
706.718,1.964289198405203e-06,1.7857243048179865e-06,1.638490150569911e-08,1.9076041305570695e-06,1.1134425885170782e-07,1.967866936614142e-06,3.2433645502101463e-07,1.9781531738176327e-06,6.193247671786848e-07,1.9911151572345385e-06,9.222691170816872e-07,2.011379066004417e-06,1.1784050418000878e-06,2.016128867061533e-06,1.3691760610705013e-06,2.0234364886452466e-06,1.505497318477789e-06,2.0099356358445564e-06,1.5997771879525263e-06,2.018318588812836e-06
748.81,1.6084352307634916e-06,1.4833874373813615e-06,1.2122630843894867e-08,1.5817462269700575e-06,8.32040985964684e-08,1.6316184957526886e-06,2.4633760522136345e-07,1.6618569553542996e-06,4.789117484141482e-07,1.66453549998515e-06,7.240013167640851e-07,1.6755573296588955e-06,9.365985153199404e-07,1.6798162230318155e-06,1.1010011659471127e-06,1.6810073162488246e-06,1.2187284902995016e-06,1.6787582183392843e-06,1.3010159501256704e-06,1.7007262414069503e-06
793.41,1.3556432888481566e-06,1.2323867077678487e-06,8.530394857366426e-09,1.3322790923906557e-06,5.955147096088615e-08,1.3747357864396954e-06,1.7967068797653923e-07,1.394434046193273e-06,3.573240381669255e-07,1.4019514966076397e-06,5.534292680352069e-07,1.4154235990299225e-06,7.315200603102138e-07,1.4089220546124435e-06,8.739275166587545e-07,1.4254542978105043e-06,9.80525131837533e-07,1.4186918127420473e-06,1.058212861993181e-06,1.412382145298536e-06
840.665,1.2350975365607494e-06,1.0921083218189628e-06,7.19982270943663e-09,1.1963797140564497e-06,5.049837694125685e-08,1.2327408244937575e-06,1.5306881374025414e-07,1.2501602962221605e-06,3.0586389734069816e-07,1.2618488133857133e-06,4.7561260274439375e-07,1.276700309846832e-06,6.313254163589634e-07,1.2750991772219664e-06,7.585022841361229e-07,1.2854545891099169e-06,8.545912293424577e-07,1.2810460100349271e-06,9.229644338835686e-07,1.2903690353138744e-06
890.735,1.0027365865709628e-06,9.072632818736846e-07,5.157146525349083e-09,1.0000046013058223e-06,3.6569822120340345e-08,1.0179896619179282e-06,1.1268645444351982e-07,1.0376742887936734e-06,2.295807416235516e-07,1.0507261519889657e-06,3.639846453468817e-07,1.063925783613411e-06,4.919090897299276e-07,1.0557564189111648e-06,6.003516675289194e-07,1.077408727534962e-06,6.84361059657436e-07,1.068068794027779e-06,7.445213437385194e-07,1.0690844679165324e-06
943.788,8.809781184169514e-07,8.088387836275867e-07,4.1628175724128685e-09,8.635532040680756e-07,2.9780382215198374e-08,8.972881905495602e-07,9.276091146751481e-08,9.155823152559608e-07,1.9156348424864974e-07,9.175950382895733e-07,3.0815943626105195e-07,9.197574812296835e-07,4.2148273668458676e-07,9.249059972450045e-07,5.181156733630481e-07,9.307565283022068e-07,5.942044729992142e-07,9.252059853840769e-07,6.514047695050853e-07,9.26315203259662e-07
1000.0,6.964609217454476e-07,6.417494935721133e-07,2.888326715558285e-09,6.911048446641453e-07,2.0757242816003754e-08,7.100986715357491e-07,6.549602088106706e-08,7.120662964598502e-07,1.3785746748245757e-07,7.251898108011477e-07,2.2627098075470173e-07,7.263485465691427e-07,3.1552569147180763e-07,7.260398880606253e-07,3.949832658808753e-07,7.445908172872831e-07,4.588278822021827e-07,7.312854028476087e-07,5.057350945060603e-07,7.323269843276877e-07
1000.0,7.434530015929048e-07,6.401687749227112e-07,2.987327760041488e-09,6.991724606974579e-07,2.1503023481501105e-08,7.16812346656636e-07,6.777444689341275e-08,7.273283172274184e-07,1.4204305837465527e-07,7.355280030089721e-07,2.3213677014487455e-07,7.399092014292527e-07,3.223715938383135e-07,7.431249494289003e-07,4.017892896175875e-07,7.466044608018706e-07,4.6610933672688054e-07,7.473584338758963e-07,5.15754877428799e-07,7.500406205518673e-07
1082.64,5.763536872946431e-07,5.017266188632887e-07,1.9518795911862594e-09,5.422955521170755e-07,1.4235993029487007e-08,5.628257485095479e-07,4.564700325328118e-08,5.70909841640355e-07,9.776266970973513e-08,5.757351099340304e-07,1.6361751225667256e-07,5.791492787533655e-07,2.3246959242469154e-07,5.803811518899664e-07,2.9551885179056163e-07,5.822252333866773e-07,3.4828672637355893e-07,5.828305010308146e-07,3.8996068644603467e-07,5.843206571262425e-07
1172.1,4.6569917277524765e-07,4.025593341194182e-07,1.394515979932456e-09,4.41934920669897e-07,1.0250778315161495e-08,4.5639825901272786e-07,3.323960704041058e-08,4.636356276918579e-07,7.220463616754307e-08,4.661654345462082e-07,1.2270010888630624e-07,4.703050910603511e-07,1.7690206033814612e-07,4.7011396376080033e-07,2.2776340473053726e-07,4.7291582306925497e-07,2.7125618034627535e-07,4.7403706026936093e-07,3.063415874686298e-07,4.750171704458771e-07
1268.96,3.590416326014499e-07,3.0877391864894175e-07,9.500306492118882e-10,3.388262004525284e-07,7.024714344809739e-09,3.465173652974924e-07,2.300195633443823e-08,3.5331802550906905e-07,5.064851698356208e-08,3.5132061239117553e-07,8.742265690850794e-08,3.602327764970526e-07,1.2803955268525354e-07,3.5719609749860735e-07,1.6720345132126497e-07,3.579028917865985e-07,2.015823227019158e-07,3.574161007856829e-07,2.299579751331105e-07,3.603460478217034e-07
1373.82,2.9982530901091967e-07,2.6092937616320023e-07,6.639718052917587e-10,2.81364018613671e-07,4.966181094366262e-09,2.9133722735164585e-07,1.647707422526119e-08,2.976089379185476e-07,3.683041936322854e-08,2.9800443168259106e-07,6.463922076248031e-08,3.0017831934811113e-07,9.631834660668166e-08,3.0095559485865214e-07,1.2793239312477728e-07,3.020348658931937e-07,1.5653286198357515e-07,3.020132589515604e-07,1.8065384960381732e-07,3.0306826594929357e-07
1487.35,2.2584726159252114e-07,1.936892031867533e-07,4.127525157456686e-10,2.1797148540051505e-07,3.1063000737830005e-09,2.1991285698572512e-07,1.0426658640323626e-08,2.2611616334079152e-07,2.3675061003231422e-08,2.2726798552388627e-07,4.23262493269972e-08,2.3029025629792193e-07,6.430680604547799e-08,2.2947643357470973e-07,8.70090563324471e-08,2.3102883711744486e-07,1.0831899956152787e-07,2.3115996848046295e-07,1.270258290939168e-07,2.3495191469283198e-07
1610.26,1.9033998053607373e-07,1.6434086892250644e-07,3.128138579942475e-10,1.7932805635888677e-07,2.3692558269109804e-09,1.8514128269039196e-07,8.013067941000108e-09,1.893092691210194e-07,1.835628142256895e-08,1.899207856272099e-07,3.314580394138832e-08,1.9247078069854648e-07,5.0872019811892267e-08,1.9299590763167251e-07,6.949121922686043e-08,1.939323612991547e-07,8.725441068902018e-08,1.9415206489404468e-07,1.0310409523147222e-07,1.9469177619784897e-07
1743.33,1.534849444391458e-07,1.3176308844491265e-07,2.0835253211160393e-10,1.4373727572055293e-07,1.5944502230776278e-09,1.4915304184153264e-07,5.456774253023543e-09,1.518736987032102e-07,1.266952112768302e-08,1.5325724927960863e-07,2.32303167553954e-08,1.5397926687164377e-07,3.6236813012128075e-08,1.5522684438985838e-07,5.0303215750089e-08,1.5508219327738958e-07,6.413815065119611e-08,1.5624710570690275e-07,7.68353951294724e-08,1.5646795213313694e-07
1887.39,1.1675019441931995e-07,1.0037667421772599e-07,1.272701701016072e-10,1.1014516876130482e-07,9.845209691559575e-10,1.1428443316014005e-07,3.407667838922175e-09,1.1574918540759316e-07,8.018102491925143e-09,1.1640262999073932e-07,1.4939451210198036e-08,1.1800780791720353e-07,2.3734296662753115e-08,1.1840910614298947e-07,3.3596690895287925e-08,1.1900125247533159e-07,4.364334193814808e-08,1.1883561245450377e-07,5.315699297574115e-08,1.1916377991428862e-07
